,Domain,Resolver,Result
20,Wechat.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 50156
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;Wechat.com.                    IN      A
;; ANSWER SECTION:
wechat.com.             175     IN      A       203.205.251.176
wechat.com.             175     IN      A       203.205.251.178"
21,Wechat.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 50156
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;Wechat.com.                    IN      A
;; ANSWER SECTION:
Wechat.com.             299     IN      A       203.205.251.178
Wechat.com.             299     IN      A       203.205.251.176"
22,Wechat.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 50156
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;Wechat.com.                    IN      A
;; ANSWER SECTION:
Wechat.com.             299     IN      A       203.205.251.176
Wechat.com.             299     IN      A       203.205.251.178
;; AUTHORITY SECTION:
com.                    42669   IN      NS      k.gtld-servers.net.
com.                    42669   IN      NS      d.gtld-servers.net.
com.                    42669   IN      NS      b.gtld-servers.net.
com.                    42669   IN      NS      f.gtld-servers.net.
com.                    42669   IN      NS      e.gtld-servers.net.
com.                    42669   IN      NS      c.gtld-servers.net.
com.                    42669   IN      NS      g.gtld-servers.net.
com.                    42669   IN      NS      i.gtld-servers.net.
com.                    42669   IN      NS      m.gtld-servers.net.
com.                    42669   IN      NS      l.gtld-servers.net.
com.                    42669   IN      NS      j.gtld-servers.net.
com.                    42669   IN      NS      a.gtld-servers.net.
com.                    42669   IN      NS      h.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41071   IN      A       192.5.6.30
a.gtld-servers.net.     41071   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41071   IN      A       192.33.14.30
b.gtld-servers.net.     41071   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41071   IN      A       192.26.92.30
c.gtld-servers.net.     41071   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5466    IN      A       192.31.80.30
d.gtld-servers.net.     41071   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41071   IN      A       192.12.94.30
e.gtld-servers.net.     41071   IN      AAAA    2001:502:1ca1::30"
23,Wechat.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 50156
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;Wechat.com.                    IN      A
;; ANSWER SECTION:
Wechat.com.             298     IN      A       203.205.251.176
Wechat.com.             298     IN      A       203.205.251.178
;; AUTHORITY SECTION:
com.                    42668   IN      NS      f.gtld-servers.net.
com.                    42668   IN      NS      k.gtld-servers.net.
com.                    42668   IN      NS      e.gtld-servers.net.
com.                    42668   IN      NS      j.gtld-servers.net.
com.                    42668   IN      NS      l.gtld-servers.net.
com.                    42668   IN      NS      g.gtld-servers.net.
com.                    42668   IN      NS      c.gtld-servers.net.
com.                    42668   IN      NS      a.gtld-servers.net.
com.                    42668   IN      NS      d.gtld-servers.net.
com.                    42668   IN      NS      b.gtld-servers.net.
com.                    42668   IN      NS      h.gtld-servers.net.
com.                    42668   IN      NS      i.gtld-servers.net.
com.                    42668   IN      NS      m.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41070   IN      A       192.5.6.30
a.gtld-servers.net.     41070   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41070   IN      A       192.33.14.30
b.gtld-servers.net.     41070   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41070   IN      A       192.26.92.30
c.gtld-servers.net.     41070   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5465    IN      A       192.31.80.30
d.gtld-servers.net.     41070   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41070   IN      A       192.12.94.30
e.gtld-servers.net.     41070   IN      AAAA    2001:502:1ca1::30"
24,Wechat.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NOERROR, id: 50156
;; flags: qr rd ra; QUERY: 1, ANSWER: 2, AUTHORITY: 13, ADDITIONAL: 10
;; QUESTION SECTION:
;Wechat.com.                    IN      A
;; ANSWER SECTION:
Wechat.com.             298     IN      A       203.205.251.176
Wechat.com.             298     IN      A       203.205.251.178
;; AUTHORITY SECTION:
com.                    42668   IN      NS      k.gtld-servers.net.
com.                    42668   IN      NS      j.gtld-servers.net.
com.                    42668   IN      NS      g.gtld-servers.net.
com.                    42668   IN      NS      h.gtld-servers.net.
com.                    42668   IN      NS      e.gtld-servers.net.
com.                    42668   IN      NS      i.gtld-servers.net.
com.                    42668   IN      NS      f.gtld-servers.net.
com.                    42668   IN      NS      b.gtld-servers.net.
com.                    42668   IN      NS      d.gtld-servers.net.
com.                    42668   IN      NS      a.gtld-servers.net.
com.                    42668   IN      NS      l.gtld-servers.net.
com.                    42668   IN      NS      c.gtld-servers.net.
com.                    42668   IN      NS      m.gtld-servers.net.
;; ADDITIONAL SECTION:
a.gtld-servers.net.     41070   IN      A       192.5.6.30
a.gtld-servers.net.     41070   IN      AAAA    2001:503:a83e::2:30
b.gtld-servers.net.     41070   IN      A       192.33.14.30
b.gtld-servers.net.     41070   IN      AAAA    2001:503:231d::2:30
c.gtld-servers.net.     41070   IN      A       192.26.92.30
c.gtld-servers.net.     41070   IN      AAAA    2001:503:83eb::30
d.gtld-servers.net.     5465    IN      A       192.31.80.30
d.gtld-servers.net.     41070   IN      AAAA    2001:500:856e::30
e.gtld-servers.net.     41070   IN      A       192.12.94.30
e.gtld-servers.net.     41070   IN      AAAA    2001:502:1ca1::30"
25,https://www.bbc.co.uk/news,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 17704
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.bbc.co.uk/news.    IN      A
;; AUTHORITY SECTION:
.                       86400   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
26,https://www.bbc.co.uk/news,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 17704
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.bbc.co.uk/news.    IN      A
;; AUTHORITY SECTION:
.                       86397   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
27,https://www.bbc.co.uk/news,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 17704
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.bbc.co.uk/news.    IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
28,https://www.bbc.co.uk/news,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 17704
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.bbc.co.uk/news.    IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
29,https://www.bbc.co.uk/news,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 17704
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.bbc.co.uk/news.    IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
30,https://www.telegraph.co.uk/news/,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 22906
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.telegraph.co.uk/news/. IN      A
;; AUTHORITY SECTION:
.                       86400   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
31,https://www.telegraph.co.uk/news/,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 22906
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.telegraph.co.uk/news/. IN      A
;; AUTHORITY SECTION:
.                       86398   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
32,https://www.telegraph.co.uk/news/,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 22906
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.telegraph.co.uk/news/. IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
33,https://www.telegraph.co.uk/news/,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 22906
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.telegraph.co.uk/news/. IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
34,https://www.telegraph.co.uk/news/,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 22906
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.telegraph.co.uk/news/. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
35,https://www.thehindu.com,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 3177
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.thehindu.com.      IN      A"
36,https://www.thehindu.com,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 3177
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.thehindu.com.      IN      A"
37,https://www.thehindu.com,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 3177
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.thehindu.com.      IN      A"
38,https://www.thehindu.com,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 3177
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.thehindu.com.      IN      A"
39,https://www.thehindu.com,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 3177
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 0, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.thehindu.com.      IN      A"
40,https://www.dailymail.co.uk/news,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 43045
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.dailymail.co.uk/news. IN      A
;; AUTHORITY SECTION:
.                       86400   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
41,https://www.dailymail.co.uk/news,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 43045
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.dailymail.co.uk/news. IN      A
;; AUTHORITY SECTION:
.                       86397   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
42,https://www.dailymail.co.uk/news,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 43045
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.dailymail.co.uk/news. IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
43,https://www.dailymail.co.uk/news,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 43045
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.dailymail.co.uk/news. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
44,https://www.dailymail.co.uk/news,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 43045
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.dailymail.co.uk/news. IN      A
;; AUTHORITY SECTION:
.                       10798   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
45,https://www.google.com/search?q=Covid-19,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 23541
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Covid-19. IN      A
;; AUTHORITY SECTION:
.                       86400   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
46,https://www.google.com/search?q=Covid-19,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 23541
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Covid-19. IN      A
;; AUTHORITY SECTION:
.                       86398   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
47,https://www.google.com/search?q=Covid-19,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 23541
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Covid-19. IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
48,https://www.google.com/search?q=Covid-19,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 23541
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Covid-19. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
49,https://www.google.com/search?q=Covid-19,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 23541
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Covid-19. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
50,https://www.google.com/search?q=Apple Sweatshops,Cloudflare,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 13655
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Apple\032Sweatshops. IN      A
;; AUTHORITY SECTION:
.                       86400   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
51,https://www.google.com/search?q=Apple Sweatshops,Google,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 13655
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Apple\032Sweatshops. IN      A
;; AUTHORITY SECTION:
.                       86398   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
52,https://www.google.com/search?q=Apple Sweatshops,Hyderabad,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 13655
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Apple\032Sweatshops. IN      A
;; AUTHORITY SECTION:
.                       10800   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
53,https://www.google.com/search?q=Apple Sweatshops,Chennai,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 13655
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Apple\032Sweatshops. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
54,https://www.google.com/search?q=Apple Sweatshops,Greater Noida,";; ->>HEADER<<- opcode: QUERY, status: NXDOMAIN, id: 13655
;; flags: qr rd ra; QUERY: 1, ANSWER: 0, AUTHORITY: 1, ADDITIONAL: 0
;; QUESTION SECTION:
;https://www.google.com/search?q=Apple\032Sweatshops. IN      A
;; AUTHORITY SECTION:
.                       10799   IN      SOA     a.root-servers.net. nstld.verisign-grs.com. 2020082000 1800 900 604800 86400"
